171013, 140721,deca0100c4b48784,  2.751318979085703e+00,  4.140061809824411e-02
171013, 140721,deca0100c4b48784,  2.987123134741760e+00,  5.334159746934772e-01
171013, 140721,deca0100c4b48784,  2.809828647940154e+00,  -1.081484786482530e-01
171013, 140721,deca0100c4b48784,  3.015332368937003e+00,  1.957370736935413e-01
171013, 140721,deca0100c4b48784,  2.941602482361459e+00,  4.635095523000881e-01
171013, 140721,deca0100c4b48784,  2.832574817012275e+00,  1.224405573233358e-01
171013, 140721,deca0100c4b48784,  2.903669678376209e+00,  1.065558208338207e-01
171014, 140721,deca0100c4b48784,  2.972137896436096e+00,  2.967709801564248e-01
171014, 140721,deca0100c4b48784,  3.008710987793792e+00,  3.381897486064601e-01
171014, 140721,deca0100c4b48784,  3.125932036533599e+00,  4.380968499953852e-01
171014, 140721,deca0100c4b48784,  3.044093745020255e+00,  5.067504956338023e-01
171014, 140721,deca0100c4b48784,  2.987864781406543e+00,  3.823463089084046e-01
171014, 140721,deca0100c4b48784,  3.010596440621261e+00,  3.032907728413964e-01
171014, 140721,deca0100c4b48784,  2.995768469393549e+00,  3.327667179327098e-01
171014, 140721,deca0100c4b48784,  3.030871518215168e+00,  4.662647534539114e-01
171014, 140721,deca0100c4b48784,  3.043650525129152e+00,  4.685700379507709e-01
171014, 140721,deca0100c4b48784,  3.160168097277439e+00,  5.103611446606307e-01
171015, 140721,deca0100c4b48784,  3.142584801106027e+00,  5.303881672975252e-01
171015, 140721,deca0100c4b48784,  2.870683244286482e+00,  1.433942839612448e-01
171015, 140721,deca0100c4b48784,  2.861613712439493e+00,  2.567664821922473e-01
171015, 140721,deca0100c4b48784,  2.915888457623192e+00,  3.034229706530644e-01
171015, 140721,deca0100c4b48784,  3.008681415453282e+00,  4.301906939486901e-01
171015, 140721,deca0100c4b48784,  2.965352288790005e+00,  3.380104873188806e-01
171015, 140721,deca0100c4b48784,  2.982408609419031e+00,  2.343502093635360e-01
171015, 140721,deca0100c4b48784,  3.093972148948812e+00,  3.819028133290566e-01
171015, 140721,deca0100c4b48784,  2.959219390381640e+00,  1.127557186601436e-01
171015, 140721,deca0100c4b48784,  3.140399404588596e+00,  2.700379388633357e-01
171016, 140721,deca0100c4b48784,  3.062095536484809e+00,  2.326306762900496e-01
171016, 140721,deca0100c4b48784,  3.085631283721232e+00,  1.002045477628614e-01
171016, 140721,deca0100c4b48784,  3.079726641007053e+00,  2.492342735382412e-01
171016, 140721,deca0100c4b48784,  2.942769040098929e+00,  8.241641213260106e-02
171016, 140721,deca0100c4b48784,  2.971797810661212e+00,  2.371180160812272e-02
