,better,excellent,kind,authentic,consistent,spectacular,outstanding,great,impeccable,fine,nice,impressive,perfect,good,incredible,best,timely,friendly,awesome,attent,profes,understan,pleasant,on point,superb,efficient,thoughtful,fantastic,lovely,spot on,help,prompt,enjoyed,top,wonderful,detail,flawless,quick,courteous,fast,fluent,ease,speak,let down,flaw,notatten,cold,overat,mediocre,quic,ordi,passable,no help,unimpre,shortcom,slow,terrible,worst,rude,unfriendly,unacceptable,bad,poor,horrible,lifeless,brusque,notgood,average,hard communicate,limit,notfluent
0,0.07509865737634315,0.014960099074915483,0.024437890056649914,0.014960099074915483,0.014960099074915483,0.0342174394618852,0.014960099074915483,0.1391377215486312,0.014960099074915483,0.06444473079243895,0.08498137581312178,0.014960099074915483,0.06577615806541826,0.014960099074915483,0.014960099074915483,0.11660825719339585,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.07621497581981836,0.034064313445153524,0.044387805356020375,0.024018061732659798,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.02418512056330667,0.024018061732659746,0.014960099074915483,0.12865939760346431,0.014960099074915483,0.044824194801174215,0.014960099074915483,0.054109857866436434,0.014960099074915483,0.034017973909717565,0.014960099074915483,0.014960099074915483,0.08516722685270603,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.055225851938464875,0.014960099074915483,0.014960099074915483,0.054109857866436434,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.03396776728757376,0.014960099074915483,0.03383874744546152,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.04451749470693447,0.03432503353881096,0.014960099074915483,0.024018061732659746,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.014960099074915483,0.024235464433122737,0.014960099074915483
1,0.04074568791346389,0.007041798712942561,0.04089491108118917,0.007041798712942561,0.007041798712942561,0.016354897376902242,0.007041798712942561,0.15479683221016585,0.007041798712942561,0.03094177347582603,0.15404980380259545,0.007041798712942561,0.07526001919857252,0.007041798712942561,0.007041798712942561,0.08914132642914833,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.045068757184876004,0.030881708188254434,0.015980229408050387,0.02589002479008297,0.007041798712942561,0.011591087216218106,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.06549895481625854,0.01158305567063775,0.007041798712942561,0.10888937420864864,0.007041798712942561,0.01150304566073976,0.016067196203863227,0.016053770537515548,0.007041798712942561,0.03077927058962773,0.011479150602535631,0.007041798712942561,0.04585046696700156,0.007041798712942561,0.016067196203863227,0.007041798712942561,0.03062589744156752,0.007041798712942561,0.007041798712942561,0.016053770537515548,0.011455305181081968,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.011479150602535591,0.016295544897914477,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.016295544897914477,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.007041798712942561,0.02602966666274665,0.007041798712942561
