,wonder,luv,amaz,great,awesome,outstand,relaxed,calm,cozy,fancy,funny,ok,pleasant,relax,excellent,cool,perfect,couple,roman,cute,comfort,enjoy,fine,propos,quiet,classy,snooty,private,trendy,celebrating,appriciated,peaceful,tranquil,brilliant,warm,basic,happy,stylish,sadly,disappoined,Not,stuffy,wide,rare,regret,wrong,noisy
0,0.014952755186282434,0.014952755186282434,0.024578746466152237,0.02435826437592934,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.02435826437592934,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.03405870106639604,0.014952755186282434,0.02408961504131178,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.02435826437592934,0.014952755186282434,0.014952755186282434,0.024257171564578867,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434,0.014952755186282434
1,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.02632293241075685,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.01640461372947014,0.011378703310886439,0.011545544078212368,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.01605228094554277,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.016293625299490314,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.011402389277498096,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.007043362110598714,0.011650050115745906,0.011545544078212368,0.007043362110598714,0.007043362110598714
