,delici,amaz,spectacular,super,love,perfectli,perfect,better,good,wonderful,comfort,crispi,great,fast,popular,cool,overpriced,awful,wrong,overprice,terribl,overr,overcook,disappointed,unrefined,regrect,cold,unfortun,poor,worst,empti,tiny,horrible,expens,miss,dri,bad,notgood
0,0.06552921696713404,0.05545585463137279,0.03415954636233053,0.024373896277070477,0.0651202779990169,0.03472123204515766,0.05498087504969162,0.07533983769856337,0.01492092411830224,0.01492092411830224,0.01492092411830224,0.024306411084708563,0.10686577604387987,0.01492092411830224,0.024458516315141142,0.024055001523546147,0.01492092411830224,0.01492092411830224,0.024005032525903358,0.01492092411830224,0.044323652706092884,0.01492092411830224,0.024306411084708563,0.01492092411830224,0.01492092411830224,0.01492092411830224,0.05479568620517867,0.01492092411830224,0.03430330225605504,0.03399243305959318,0.055269948979505754,0.01492092411830224,0.01492092411830224,0.06569441563484855,0.024323264845414878,0.08603735075770187,0.03419934077726154,0.01492092411830224
1,0.1241489584321545,0.05037086413811747,0.007050985415750724,0.020971509043597538,0.12908023601000654,0.007050985415750724,0.05985651735858838,0.05025835308968988,0.011590130428220845,0.007050985415750724,0.011367356577487869,0.016132202992532055,0.12457173499160865,0.02597141046644921,0.01613494407112852,0.016397464930066358,0.007050985415750724,0.007050985415750724,0.011391018924681544,0.007050985415750724,0.011470249727009243,0.007050985415750724,0.007050985415750724,0.007050985415750724,0.007050985415750724,0.007050985415750724,0.03552316479771956,0.015902181201996768,0.011438491488586116,0.007050985415750724,0.016179741709109515,0.007050985415750724,0.007050985415750724,0.060328842511215654,0.03564975791086348,0.10524586254312804,0.025772869153444605,0.007050985415750724
