,Date-time,distance,cum_distance,distance_flag,speed,kcal
0,2021-07-02 10:36:10.80,0.3787636113242895,0.3787636113242895,0,0.8002732031340546,0.16760921966439637
1,2021-07-02 10:36:11.80,0.7737916511397316,1.1525552624640212,0,0.8002732031340546,0.16760921966439637
2,2021-07-02 10:36:12.80,0.34909684656230594,1.501652109026327,0,0.8002732031340546,0.16760921966439637
3,2021-07-02 10:36:13.80,0.37876361847168205,1.8804157274980091,0,0.8002732031340546,0.16760921966439637
4,2021-07-02 10:36:14.80,0.3454342242620993,2.2258499517601082,0,0.8002732031340546,0.16760921966439637
5,2021-07-02 10:36:15.80,0.5198468482634195,2.745696800023528,0,0.8002732031340546,0.16760921966439637
6,2021-07-02 10:36:16.80,0.4447803212781464,3.1904771213016745,0,0.8002732031340546,0.16760921966439637
7,2021-07-02 10:36:17.80,0.42859107660205925,3.619068197903734,0,0.8002732031340546,0.16760921966439637
8,2021-07-02 10:36:18.80,0.8149018994151873,4.433970097318921,0,0.8002732031340546,0.16760921966439637
9,2021-07-02 10:36:19.80,0.5589466142828449,4.992916711601766,0,0.8002732031340546,0.16760921966439637
10,2021-07-02 10:36:20.80,0.5842015034239707,5.577118215025736,0,0.8002732031340546,0.16760921966439637
11,2021-07-02 10:36:21.80,0.6671704812098955,6.244288696235632,0,0.8002732031340546,0.16760921966439637
12,2021-07-02 10:36:22.80,0.6671704812098955,6.911459177445527,0,0.8002732031340546,0.16760921966439637
13,2021-07-02 10:36:23.80,0.45373474437696115,7.365193921822488,0,0.8002732031340546,0.16760921966439637
14,2021-07-02 10:36:24.80,0.9074694860330218,8.27266340785551,0,0.8002732031340546,0.16760921966439637
15,2021-07-02 10:36:25.80,0.8940714829948596,9.166734890850371,0,0.8002732031340546,0.16760921966439637
16,2021-07-02 10:36:26.80,0.6671704812098955,9.833905372060267,0,0.8002732031340546,0.16760921966439637
17,2021-07-02 10:36:27.80,0.7987713442687325,10.632676716329,0,0.8002732031340546,0.16760921966439637
18,2021-07-02 10:36:28.80,1.0047674813105565,11.637444197639557,0,0.8002732031340546,0.16760921966439637
19,2021-07-02 10:36:29.80,0.8940714795427656,12.531515677182322,0,0.8002732031340546,0.16760921966439637
20,2021-07-02 10:36:30.80,1.2353456276625643,13.766861304844886,0,0.8002732031340546,0.16760921966439637
21,2021-07-02 10:36:31.80,0.7987713267521206,14.565632631597007,0,0.8002732031340546,0.16760921966439637
22,2021-07-02 10:36:32.80,0.5631645558432279,15.128797187440234,0,0.8002732031340546,0.16760921966439637
23,2021-07-02 10:36:33.80,0.34909655880019064,15.477893746240426,0,0.8002732031340546,0.16760921966439637
24,2021-07-02 10:36:34.80,0.34909655480415736,15.826990301044583,0,0.8002732031340546,0.16760921966439637
25,2021-07-02 10:36:35.80,0.5842014372121754,16.411191738256758,0,0.8002732031340546,0.16760921966439637
26,2021-07-02 10:36:36.80,1.1263291052943987,17.537520843551157,0,0.8002732031340546,0.16760921966439637
