,ID,Date-Time,Flag,Latitude,Longitude
57,2,2021-07-02 10:47:20.70,1,3622.90764,12721.98165
58,2,2021-07-02 10:47:20.80,1,3622.90786,12721.98153
59,2,2021-07-02 10:47:20.90,1,3622.90787,12721.98149
60,2,2021-07-02 10:47:21.00,1,3622.90781,12721.98149
61,2,2021-07-02 10:47:21.10,1,3622.90779,12721.98148
62,2,2021-07-02 10:47:21.20,1,3622.9078,12721.98144
63,2,2021-07-02 10:47:21.30,1,3622.9079,12721.98144
64,2,2021-07-02 10:47:21.40,1,3622.90803,12721.98147
65,2,2021-07-02 10:47:21.50,1,3622.90815,12721.98153
66,2,2021-07-02 10:47:21.60,1,3622.9082,12721.98176
67,2,2021-07-02 10:47:21.70,1,3622.90808,12721.98202
68,2,2021-07-02 10:47:21.80,1,3622.90797,12721.982
69,2,2021-07-02 10:47:21.90,1,3622.90783,12721.98214
70,2,2021-07-02 10:47:22.00,1,3622.90781,12721.98217
71,2,2021-07-02 10:47:22.10,1,3622.90776,12721.9822
72,2,2021-07-02 10:47:22.20,1,3622.9077,12721.98222
73,2,2021-07-02 10:47:22.30,1,3622.90766,12721.98226
74,2,2021-07-02 10:47:22.40,1,3622.9076,12721.98234
75,2,2021-07-02 10:47:22.50,1,3622.90757,12721.98238
76,2,2021-07-02 10:47:22.60,1,3622.90753,12721.98245
77,2,2021-07-02 10:47:22.70,1,3622.90743,12721.98248
78,2,2021-07-02 10:47:22.80,1,3622.90739,12721.98252
79,2,2021-07-02 10:47:22.90,1,3622.90735,12721.98255
80,2,2021-07-02 10:47:23.00,1,3622.90731,12721.98254
81,2,2021-07-02 10:47:23.10,1,3622.90723,12721.98252
82,2,2021-07-02 10:47:23.20,1,3622.90713,12721.98257
83,2,2021-07-02 10:47:23.30,1,3622.90707,12721.98263
84,2,2021-07-02 10:47:23.40,1,3622.90698,12721.9827
85,2,2021-07-02 10:47:23.50,1,3622.90688,12721.98276
86,2,2021-07-02 10:47:23.60,1,3622.9068,12721.98278
87,2,2021-07-02 10:47:23.70,1,3622.9067,12721.9828
88,2,2021-07-02 10:47:23.80,1,3622.90666,12721.98281
89,2,2021-07-02 10:47:23.90,1,3622.90659,12721.98281
90,2,2021-07-02 10:47:24.00,1,3622.90651,12721.98282
91,2,2021-07-02 10:47:24.10,1,3622.90644,12721.98281
92,2,2021-07-02 10:47:24.20,1,3622.90635,12721.98282
93,2,2021-07-02 10:47:24.30,1,3622.90624,12721.98285
94,2,2021-07-02 10:47:24.40,1,3622.90614,12721.98285
95,2,2021-07-02 10:47:24.50,1,3622.90609,12721.98286
96,2,2021-07-02 10:47:24.60,1,3622.90601,12721.98288
97,2,2021-07-02 10:47:24.70,1,3622.90594,12721.98283
98,2,2021-07-02 10:47:24.80,1,3622.9059,12721.9828
99,2,2021-07-02 10:47:24.90,1,3622.90587,12721.98278
100,2,2021-07-02 10:47:25.00,1,3622.90581,12721.98277
101,2,2021-07-02 10:47:25.10,1,3622.90574,12721.98276
102,2,2021-07-02 10:47:25.20,1,3622.90566,12721.98269
103,2,2021-07-02 10:47:25.30,1,3622.90562,12721.98266
104,2,2021-07-02 10:47:25.40,1,3622.90554,12721.98264
105,2,2021-07-02 10:47:25.50,1,3622.90546,12721.98256
106,2,2021-07-02 10:47:25.60,1,3622.90542,12721.98256
107,2,2021-07-02 10:47:25.70,1,3622.90537,12721.98246
108,2,2021-07-02 10:47:25.80,1,3622.90531,12721.98243
109,2,2021-07-02 10:47:25.90,1,3622.90529,12721.9824
110,2,2021-07-02 10:47:26.00,1,3622.90531,12721.98235
111,2,2021-07-02 10:47:26.10,1,3622.9053,12721.98232
112,2,2021-07-02 10:47:26.20,1,3622.90528,12721.98224
113,2,2021-07-02 10:47:26.30,1,3622.90524,12721.98224
114,2,2021-07-02 10:47:26.40,1,3622.90521,12721.98216
115,2,2021-07-02 10:47:26.50,1,3622.9052,12721.9821
116,2,2021-07-02 10:47:26.60,1,3622.90513,12721.98205
117,2,2021-07-02 10:47:26.70,1,3622.90511,12721.982
118,2,2021-07-02 10:47:26.80,1,3622.90508,12721.98194
119,2,2021-07-02 10:47:26.90,1,3622.90509,12721.98187
120,2,2021-07-02 10:47:27.00,1,3622.90504,12721.98182
121,2,2021-07-02 10:47:27.10,1,3622.90501,12721.98176
122,2,2021-07-02 10:47:27.20,1,3622.90498,12721.9817
123,2,2021-07-02 10:47:27.30,1,3622.90493,12721.98163
124,2,2021-07-02 10:47:27.40,1,3622.90487,12721.98157
125,2,2021-07-02 10:47:27.50,1,3622.90482,12721.98145
126,2,2021-07-02 10:47:27.60,1,3622.90478,12721.98143
127,2,2021-07-02 10:47:27.70,1,3622.90473,12721.98142
128,2,2021-07-02 10:47:27.80,1,3622.90472,12721.98141
129,2,2021-07-02 10:47:27.90,1,3622.90475,12721.98129
130,2,2021-07-02 10:47:28.00,1,3622.9047,12721.98127
131,2,2021-07-02 10:47:28.10,1,3622.90464,12721.98111
132,2,2021-07-02 10:47:28.20,1,3622.90465,12721.9809
133,2,2021-07-02 10:47:28.30,1,3622.90457,12721.98078
134,2,2021-07-02 10:47:28.40,1,3622.90449,12721.98065
135,2,2021-07-02 10:47:28.50,1,3622.90443,12721.98054
136,2,2021-07-02 10:47:28.60,1,3622.90436,12721.98048
137,2,2021-07-02 10:47:28.70,1,3622.90447,12721.9805
138,2,2021-07-02 10:47:28.80,1,3622.90451,12721.98043
139,2,2021-07-02 10:47:28.90,1,3622.90449,12721.98042
140,2,2021-07-02 10:47:29.00,1,3622.90451,12721.98034
141,2,2021-07-02 10:47:29.10,1,3622.90455,12721.98023
142,2,2021-07-02 10:47:29.20,1,3622.90453,12721.98015
143,2,2021-07-02 10:47:29.30,1,3622.90449,12721.97998
144,2,2021-07-02 10:47:29.40,1,3622.90448,12721.97982
145,2,2021-07-02 10:47:29.50,1,3622.9045,12721.97965
146,2,2021-07-02 10:47:29.60,1,3622.90455,12721.97957
147,2,2021-07-02 10:47:29.70,1,3622.90462,12721.97958
148,2,2021-07-02 10:47:29.80,1,3622.90468,12721.97964
149,2,2021-07-02 10:47:29.90,1,3622.90475,12721.97974
150,2,2021-07-02 10:47:30.00,1,3622.90479,12721.97966
151,2,2021-07-02 10:47:30.10,1,3622.90484,12721.97956
152,2,2021-07-02 10:47:30.20,1,3622.9049,12721.97941
153,2,2021-07-02 10:47:30.30,1,3622.90491,12721.97917
154,2,2021-07-02 10:47:30.40,1,3622.90498,12721.97896
155,2,2021-07-02 10:47:30.50,1,3622.90502,12721.97882
156,2,2021-07-02 10:47:30.60,1,3622.90497,12721.9787
157,2,2021-07-02 10:47:30.70,1,3622.90502,12721.97858
158,2,2021-07-02 10:47:30.80,1,3622.90511,12721.97854
159,2,2021-07-02 10:47:30.90,1,3622.9051,12721.97835
160,2,2021-07-02 10:47:31.00,1,3622.90508,12721.9783
161,2,2021-07-02 10:47:31.10,1,3622.90494,12721.97819
162,2,2021-07-02 10:47:31.20,1,3622.90491,12721.97805
163,2,2021-07-02 10:47:31.30,1,3622.90493,12721.97782
164,2,2021-07-02 10:47:31.40,1,3622.90499,12721.97764
165,2,2021-07-02 10:47:31.50,1,3622.90496,12721.97755
166,2,2021-07-02 10:47:31.60,1,3622.90488,12721.97753
167,2,2021-07-02 10:47:31.70,1,3622.90486,12721.97761
168,2,2021-07-02 10:47:31.80,1,3622.90477,12721.9778
169,2,2021-07-02 10:47:31.90,1,3622.90478,12721.97769
170,2,2021-07-02 10:47:32.00,1,3622.90483,12721.97761
171,2,2021-07-02 10:47:32.10,1,3622.90478,12721.97749
172,2,2021-07-02 10:47:32.20,1,3622.90487,12721.97735
173,2,2021-07-02 10:47:32.30,1,3622.90482,12721.97715
174,2,2021-07-02 10:47:32.40,1,3622.90489,12721.97693
175,2,2021-07-02 10:47:32.50,1,3622.90492,12721.97677
176,2,2021-07-02 10:47:32.60,1,3622.90492,12721.97672
177,2,2021-07-02 10:47:32.70,1,3622.90494,12721.97668
178,2,2021-07-02 10:47:32.80,1,3622.90495,12721.97663
179,2,2021-07-02 10:47:32.90,1,3622.90494,12721.97659
180,2,2021-07-02 10:47:33.00,1,3622.90492,12721.9765
181,2,2021-07-02 10:47:33.10,1,3622.90492,12721.97642
182,2,2021-07-02 10:47:33.20,1,3622.90494,12721.97634
183,2,2021-07-02 10:47:33.30,1,3622.90494,12721.97626
184,2,2021-07-02 10:47:33.40,1,3622.90489,12721.97626
185,2,2021-07-02 10:47:33.50,1,3622.90484,12721.97628
186,2,2021-07-02 10:47:33.60,1,3622.90476,12721.9763
187,2,2021-07-02 10:47:33.70,1,3622.9047,12721.97628
188,2,2021-07-02 10:47:33.80,1,3622.90471,12721.97621
189,2,2021-07-02 10:47:33.90,1,3622.9047,12721.97621
190,2,2021-07-02 10:47:34.00,1,3622.90467,12721.97621
191,2,2021-07-02 10:47:34.10,1,3622.90466,12721.9762
192,2,2021-07-02 10:47:34.20,1,3622.90464,12721.97615
193,2,2021-07-02 10:47:34.30,1,3622.90463,12721.9761
194,2,2021-07-02 10:47:34.40,1,3622.90456,12721.9761
195,2,2021-07-02 10:47:34.50,1,3622.90452,12721.97606
196,2,2021-07-02 10:47:34.60,1,3622.90451,12721.97597
197,2,2021-07-02 10:47:34.70,1,3622.90459,12721.9759
198,2,2021-07-02 10:47:34.80,1,3622.90456,12721.97584
199,2,2021-07-02 10:47:34.90,1,3622.90447,12721.97576
200,2,2021-07-02 10:47:35.00,1,3622.90443,12721.97562
201,2,2021-07-02 10:47:35.10,1,3622.90441,12721.97552
202,2,2021-07-02 10:47:35.20,1,3622.90441,12721.97541
203,2,2021-07-02 10:47:35.30,1,3622.90447,12721.97537
204,2,2021-07-02 10:47:35.40,1,3622.9045,12721.97537
205,2,2021-07-02 10:47:35.50,1,3622.90449,12721.97537
206,2,2021-07-02 10:47:35.60,1,3622.90449,12721.97543
207,2,2021-07-02 10:47:35.70,1,3622.90451,12721.97547
208,2,2021-07-02 10:47:35.80,1,3622.90452,12721.97544
209,2,2021-07-02 10:47:35.90,1,3622.90452,12721.97541
210,2,2021-07-02 10:47:36.00,1,3622.9045,12721.97538
211,2,2021-07-02 10:47:36.10,1,3622.90456,12721.97531
212,2,2021-07-02 10:47:36.20,1,3622.90457,12721.97526
213,2,2021-07-02 10:47:36.30,1,3622.90457,12721.97525
214,2,2021-07-02 10:47:36.40,1,3622.90456,12721.97522
215,2,2021-07-02 10:47:36.50,1,3622.90455,12721.9752
216,2,2021-07-02 10:47:36.60,1,3622.90456,12721.97513
217,2,2021-07-02 10:47:36.70,1,3622.90455,12721.97503
218,2,2021-07-02 10:47:36.80,1,3622.9046,12721.97501
219,2,2021-07-02 10:47:36.90,1,3622.90461,12721.97497
220,2,2021-07-02 10:47:37.00,1,3622.90456,12721.97492
221,2,2021-07-02 10:47:37.10,1,3622.90452,12721.97491
222,2,2021-07-02 10:47:37.20,1,3622.90441,12721.97483
223,2,2021-07-02 10:47:37.30,1,3622.90428,12721.9748
224,2,2021-07-02 10:47:37.40,1,3622.90422,12721.97473
225,2,2021-07-02 10:47:37.50,1,3622.9041,12721.97474
226,2,2021-07-02 10:47:37.60,1,3622.90403,12721.97475
227,2,2021-07-02 10:47:37.70,1,3622.90397,12721.97472
228,2,2021-07-02 10:47:37.80,1,3622.9039,12721.9748
229,2,2021-07-02 10:47:37.90,1,3622.90386,12721.97481
230,2,2021-07-02 10:47:38.00,1,3622.90382,12721.97482
231,2,2021-07-02 10:47:38.10,1,3622.9038,12721.97466
232,2,2021-07-02 10:47:38.20,1,3622.90379,12721.9746
233,2,2021-07-02 10:47:38.30,1,3622.90387,12721.97455
234,2,2021-07-02 10:47:38.40,1,3622.90383,12721.97454
235,2,2021-07-02 10:47:38.50,1,3622.90378,12721.97458
236,2,2021-07-02 10:47:38.60,1,3622.90375,12721.97459
237,2,2021-07-02 10:47:38.70,1,3622.90374,12721.97459
238,2,2021-07-02 10:47:38.80,1,3622.90374,12721.97456
239,2,2021-07-02 10:47:38.90,1,3622.90377,12721.97452
240,2,2021-07-02 10:47:39.00,1,3622.90377,12721.97446
241,2,2021-07-02 10:47:39.10,1,3622.90382,12721.97439
242,2,2021-07-02 10:47:39.20,1,3622.90381,12721.97439
243,2,2021-07-02 10:47:39.30,1,3622.90373,12721.9744
244,2,2021-07-02 10:47:39.40,1,3622.90375,12721.97437
245,2,2021-07-02 10:47:39.50,1,3622.90369,12721.97438
246,2,2021-07-02 10:47:39.60,1,3622.90374,12721.97432
247,2,2021-07-02 10:47:39.70,1,3622.90375,12721.97428
248,2,2021-07-02 10:47:39.80,1,3622.90376,12721.97426
249,2,2021-07-02 10:47:39.90,1,3622.90375,12721.97412
250,2,2021-07-02 10:47:40.00,1,3622.9037,12721.97405
251,2,2021-07-02 10:47:40.10,1,3622.90381,12721.97401
252,2,2021-07-02 10:47:40.20,1,3622.90387,12721.97392
253,2,2021-07-02 10:47:40.30,1,3622.9039,12721.97381
254,2,2021-07-02 10:47:40.40,1,3622.90391,12721.97372
255,2,2021-07-02 10:47:40.50,1,3622.90398,12721.97389
256,2,2021-07-02 10:47:40.60,1,3622.90405,12721.9738
257,2,2021-07-02 10:47:40.70,1,3622.90416,12721.97368
258,2,2021-07-02 10:47:40.80,1,3622.90426,12721.9736
259,2,2021-07-02 10:47:40.90,1,3622.90432,12721.97353
260,2,2021-07-02 10:47:41.00,1,3622.90439,12721.97348
261,2,2021-07-02 10:47:41.10,1,3622.90436,12721.97342
262,2,2021-07-02 10:47:41.20,1,3622.90436,12721.9733
263,2,2021-07-02 10:47:41.30,1,3622.90434,12721.97314
264,2,2021-07-02 10:47:41.40,1,3622.90429,12721.97304
265,2,2021-07-02 10:47:41.50,1,3622.9041,12721.97295
266,2,2021-07-02 10:47:41.60,1,3622.904,12721.97294
267,2,2021-07-02 10:47:41.70,1,3622.90395,12721.973
268,2,2021-07-02 10:47:41.80,1,3622.90402,12721.9731
269,2,2021-07-02 10:47:41.90,1,3622.90409,12721.97293
270,2,2021-07-02 10:47:42.00,1,3622.90417,12721.97284
271,2,2021-07-02 10:47:42.10,1,3622.90432,12721.97268
272,2,2021-07-02 10:47:42.20,1,3622.90432,12721.97265
273,2,2021-07-02 10:47:42.30,1,3622.90429,12721.97254
274,2,2021-07-02 10:47:42.40,1,3622.90436,12721.97235
275,2,2021-07-02 10:47:42.50,1,3622.90429,12721.97224
276,2,2021-07-02 10:47:42.60,1,3622.90428,12721.97209
277,2,2021-07-02 10:47:42.70,1,3622.90433,12721.97197
278,2,2021-07-02 10:47:42.80,1,3622.90435,12721.97189
279,2,2021-07-02 10:47:42.90,1,3622.90431,12721.97188
280,2,2021-07-02 10:47:43.00,1,3622.90426,12721.9718
281,2,2021-07-02 10:47:43.10,1,3622.90433,12721.97164
282,2,2021-07-02 10:47:43.20,1,3622.90443,12721.97155
283,2,2021-07-02 10:47:43.30,1,3622.90446,12721.97145
284,2,2021-07-02 10:47:43.40,1,3622.90446,12721.97132
285,2,2021-07-02 10:47:43.50,1,3622.90461,12721.97125
286,2,2021-07-02 10:47:43.60,1,3622.90473,12721.97108
287,2,2021-07-02 10:47:43.70,1,3622.90486,12721.971
288,2,2021-07-02 10:47:43.80,1,3622.90499,12721.97094
289,2,2021-07-02 10:47:43.90,1,3622.90492,12721.97091
290,2,2021-07-02 10:47:44.00,1,3622.90499,12721.97083
291,2,2021-07-02 10:47:44.10,1,3622.90506,12721.97064
292,2,2021-07-02 10:47:44.20,1,3622.90513,12721.97047
293,2,2021-07-02 10:47:44.30,1,3622.90513,12721.9702
294,2,2021-07-02 10:47:44.40,1,3622.9051,12721.97001
295,2,2021-07-02 10:47:44.50,1,3622.90504,12721.96994
296,2,2021-07-02 10:47:44.60,1,3622.90492,12721.96989
297,2,2021-07-02 10:47:44.70,1,3622.9049,12721.96982
298,2,2021-07-02 10:47:44.80,1,3622.90484,12721.96984
299,2,2021-07-02 10:47:44.90,1,3622.90494,12721.96975
300,2,2021-07-02 10:47:45.00,1,3622.90492,12721.96971
301,2,2021-07-02 10:47:45.10,1,3622.90489,12721.96966
302,2,2021-07-02 10:47:45.20,1,3622.90511,12721.96946
303,2,2021-07-02 10:47:45.30,1,3622.90526,12721.96921
304,2,2021-07-02 10:47:45.40,1,3622.90531,12721.96888
305,2,2021-07-02 10:47:45.50,1,3622.90532,12721.96871
306,2,2021-07-02 10:47:45.60,1,3622.90532,12721.96857
307,2,2021-07-02 10:47:45.70,1,3622.9054,12721.96852
308,2,2021-07-02 10:47:45.80,1,3622.90542,12721.96844
309,2,2021-07-02 10:47:45.90,1,3622.90535,12721.9684
310,2,2021-07-02 10:47:46.00,1,3622.90534,12721.96834
311,2,2021-07-02 10:47:46.10,1,3622.90535,12721.96826
312,2,2021-07-02 10:47:46.20,1,3622.90535,12721.96816
313,2,2021-07-02 10:47:46.30,1,3622.90537,12721.96802
314,2,2021-07-02 10:47:46.40,1,3622.90531,12721.96791
315,2,2021-07-02 10:47:46.50,1,3622.90523,12721.96779
316,2,2021-07-02 10:47:46.60,1,3622.90526,12721.96773
317,2,2021-07-02 10:47:46.70,1,3622.90531,12721.9677
318,2,2021-07-02 10:47:46.80,1,3622.90532,12721.96768
319,2,2021-07-02 10:47:46.90,1,3622.90533,12721.96764
320,2,2021-07-02 10:47:47.00,1,3622.90531,12721.96761
321,2,2021-07-02 10:47:47.10,1,3622.90525,12721.96757
322,2,2021-07-02 10:47:47.20,1,3622.9051,12721.9675
323,2,2021-07-02 10:47:47.30,1,3622.90509,12721.96732
324,2,2021-07-02 10:47:47.40,1,3622.90518,12721.96722
325,2,2021-07-02 10:47:47.50,1,3622.90515,12721.96713
326,2,2021-07-02 10:47:47.60,1,3622.90508,12721.96702
327,2,2021-07-02 10:47:47.70,1,3622.90494,12721.96704
328,2,2021-07-02 10:47:47.80,1,3622.90496,12721.96708
329,2,2021-07-02 10:47:47.90,1,3622.90493,12721.96706
330,2,2021-07-02 10:47:48.00,1,3622.90491,12721.96704
331,2,2021-07-02 10:47:48.10,1,3622.90488,12721.96697
332,2,2021-07-02 10:47:48.20,1,3622.90495,12721.96682
333,2,2021-07-02 10:47:48.30,1,3622.90506,12721.96657
334,2,2021-07-02 10:47:48.40,1,3622.90499,12721.96635
335,2,2021-07-02 10:47:48.50,1,3622.90509,12721.96611
336,2,2021-07-02 10:47:48.60,1,3622.90512,12721.966
337,2,2021-07-02 10:47:48.70,1,3622.90516,12721.9659
338,2,2021-07-02 10:47:48.80,1,3622.90517,12721.96581
339,2,2021-07-02 10:47:48.90,1,3622.90517,12721.96577
340,2,2021-07-02 10:47:49.00,1,3622.90517,12721.96571
341,2,2021-07-02 10:47:49.10,1,3622.90513,12721.96564
342,2,2021-07-02 10:47:49.20,1,3622.90518,12721.96552
343,2,2021-07-02 10:47:49.30,1,3622.9052,12721.96536
344,2,2021-07-02 10:47:49.40,1,3622.90511,12721.96509
345,2,2021-07-02 10:47:49.50,1,3622.90511,12721.96497
346,2,2021-07-02 10:47:49.60,1,3622.90513,12721.96489
347,2,2021-07-02 10:47:49.70,1,3622.90506,12721.96497
348,2,2021-07-02 10:47:49.80,1,3622.90503,12721.96495
349,2,2021-07-02 10:47:49.90,1,3622.90499,12721.9649
350,2,2021-07-02 10:47:50.00,1,3622.90506,12721.96485
351,2,2021-07-02 10:47:50.10,1,3622.90508,12721.96477
352,2,2021-07-02 10:47:50.20,1,3622.90504,12721.9647
353,2,2021-07-02 10:47:50.30,1,3622.90511,12721.96459
354,2,2021-07-02 10:47:50.40,1,3622.90511,12721.96447
355,2,2021-07-02 10:47:50.50,1,3622.90513,12721.96436
356,2,2021-07-02 10:47:50.60,1,3622.90509,12721.9643
357,2,2021-07-02 10:47:50.70,1,3622.90504,12721.96438
358,2,2021-07-02 10:47:50.80,1,3622.90506,12721.96435
359,2,2021-07-02 10:47:50.90,1,3622.90513,12721.96434
360,2,2021-07-02 10:47:51.00,1,3622.90518,12721.96425
361,2,2021-07-02 10:47:51.10,1,3622.90512,12721.96415
362,2,2021-07-02 10:47:51.20,1,3622.90507,12721.96401
363,2,2021-07-02 10:47:51.30,1,3622.90511,12721.96387
364,2,2021-07-02 10:47:51.40,1,3622.90523,12721.9636
365,2,2021-07-02 10:47:51.50,1,3622.90518,12721.96337
366,2,2021-07-02 10:47:51.60,1,3622.90511,12721.96319
367,2,2021-07-02 10:47:51.70,1,3622.90508,12721.96299
368,2,2021-07-02 10:47:51.80,1,3622.90506,12721.96291
369,2,2021-07-02 10:47:51.90,1,3622.90514,12721.96283
370,2,2021-07-02 10:47:52.00,1,3622.90522,12721.9627
371,2,2021-07-02 10:47:52.10,1,3622.90525,12721.96254
372,2,2021-07-02 10:47:52.20,1,3622.90534,12721.96234
373,2,2021-07-02 10:47:52.30,1,3622.90536,12721.96215
374,2,2021-07-02 10:47:52.40,1,3622.90537,12721.96188
375,2,2021-07-02 10:47:52.50,1,3622.90572,12721.96141
376,2,2021-07-02 10:47:52.60,1,3622.90579,12721.96122
377,2,2021-07-02 10:47:52.70,1,3622.90586,12721.96113
378,2,2021-07-02 10:47:52.80,1,3622.90586,12721.96112
379,2,2021-07-02 10:47:52.90,1,3622.90591,12721.96108
380,2,2021-07-02 10:47:53.00,1,3622.90586,12721.96105
381,2,2021-07-02 10:47:53.10,1,3622.90589,12721.96102
382,2,2021-07-02 10:47:53.20,1,3622.9059,12721.96093
383,2,2021-07-02 10:47:53.30,1,3622.90591,12721.9608
384,2,2021-07-02 10:47:53.40,1,3622.90593,12721.96051
385,2,2021-07-02 10:47:53.50,1,3622.90587,12721.96037
386,2,2021-07-02 10:47:53.60,1,3622.90581,12721.96032
387,2,2021-07-02 10:47:53.70,1,3622.90582,12721.96033
388,2,2021-07-02 10:47:53.80,1,3622.90591,12721.96025
389,2,2021-07-02 10:47:53.90,1,3622.90594,12721.96023
390,2,2021-07-02 10:47:54.00,1,3622.90592,12721.9602
391,2,2021-07-02 10:47:54.10,1,3622.90593,12721.96009
392,2,2021-07-02 10:47:54.20,1,3622.90594,12721.95996
393,2,2021-07-02 10:47:54.30,1,3622.90609,12721.95962
394,2,2021-07-02 10:47:54.40,1,3622.90622,12721.95924
395,2,2021-07-02 10:47:54.50,1,3622.90627,12721.95903
396,2,2021-07-02 10:47:54.60,1,3622.90615,12721.95892
397,2,2021-07-02 10:47:54.70,1,3622.90626,12721.95891
398,2,2021-07-02 10:47:54.80,1,3622.90639,12721.95891
399,2,2021-07-02 10:47:54.90,1,3622.90656,12721.95887
400,2,2021-07-02 10:47:55.00,1,3622.90673,12721.95885
401,2,2021-07-02 10:47:55.10,1,3622.90667,12721.9588
402,2,2021-07-02 10:47:55.20,1,3622.90665,12721.95866
403,2,2021-07-02 10:47:55.30,1,3622.90671,12721.95846
404,2,2021-07-02 10:47:55.40,1,3622.90673,12721.95824
405,2,2021-07-02 10:47:55.50,1,3622.90658,12721.95819
406,2,2021-07-02 10:47:55.60,1,3622.9066,12721.95813
407,2,2021-07-02 10:47:55.70,1,3622.90663,12721.95813
408,2,2021-07-02 10:47:55.80,1,3622.90664,12721.95805
409,2,2021-07-02 10:47:55.90,1,3622.90664,12721.95796
410,2,2021-07-02 10:47:56.00,1,3622.90665,12721.95792
411,2,2021-07-02 10:47:56.10,1,3622.90659,12721.95786
412,2,2021-07-02 10:47:56.20,1,3622.90658,12721.95779
413,2,2021-07-02 10:47:56.30,1,3622.90675,12721.95762
414,2,2021-07-02 10:47:56.40,1,3622.90676,12721.95748
415,2,2021-07-02 10:47:56.50,1,3622.90666,12721.95743
416,2,2021-07-02 10:47:56.60,1,3622.90654,12721.9574
417,2,2021-07-02 10:47:56.70,1,3622.90628,12721.9575
418,2,2021-07-02 10:47:56.80,1,3622.90615,12721.95748
419,2,2021-07-02 10:47:56.90,1,3622.90621,12721.95744
420,2,2021-07-02 10:47:57.00,1,3622.90625,12721.95737
421,2,2021-07-02 10:47:57.10,1,3622.90634,12721.95726
422,2,2021-07-02 10:47:57.20,1,3622.90639,12721.95715
