,ID,Date-Time,Flag,Latitude,Longitude
139,7,2021-07-02 10:36:23.80,1,3622.81492,12722.05169
140,7,2021-07-02 10:36:23.90,1,3622.815,12722.05165
141,7,2021-07-02 10:36:24.00,1,3622.81515,12722.05168
142,7,2021-07-02 10:36:24.10,1,3622.81521,12722.05175
143,7,2021-07-02 10:36:24.20,1,3622.81538,12722.05183
144,7,2021-07-02 10:36:24.30,1,3622.81545,12722.05195
145,7,2021-07-02 10:36:24.40,1,3622.81547,12722.05187
146,7,2021-07-02 10:36:24.50,1,3622.81563,12722.05192
147,7,2021-07-02 10:36:24.60,1,3622.81547,12722.05207
148,7,2021-07-02 10:36:24.70,1,3622.81565,12722.05211
149,7,2021-07-02 10:36:24.80,1,3622.81567,12722.05204
150,7,2021-07-02 10:36:24.90,1,3622.8156,12722.05196
151,7,2021-07-02 10:36:25.00,1,3622.81539,12722.05184
152,7,2021-07-02 10:36:25.10,1,3622.8152,12722.05174
153,7,2021-07-02 10:36:25.20,1,3622.8152,12722.05151
154,7,2021-07-02 10:36:25.30,1,3622.8147,12722.05137
155,7,2021-07-02 10:36:25.40,1,,
156,7,2021-07-02 10:36:25.50,1,3622.814,12722.05094
157,7,2021-07-02 10:36:25.60,1,3622.81385,12722.05082
158,7,2021-07-02 10:36:25.70,1,3622.81376,12722.05078
159,7,2021-07-02 10:36:25.80,1,3622.81366,12722.05072
160,7,2021-07-02 10:36:25.90,1,3622.81356,12722.05059
161,7,2021-07-02 10:36:26.00,1,3622.81351,12722.05058
162,7,2021-07-02 10:36:26.10,1,3622.81345,12722.05057
163,7,2021-07-02 10:36:26.20,1,3622.8134,12722.05053
164,7,2021-07-02 10:36:26.30,1,3622.81333,12722.05047
165,7,2021-07-02 10:36:26.40,1,3622.81343,12722.05061
166,7,2021-07-02 10:36:26.50,1,3622.81361,12722.05089
167,7,2021-07-02 10:36:26.60,1,3622.81356,12722.05097
168,7,2021-07-02 10:36:26.70,1,3622.81367,12722.05098
169,7,2021-07-02 10:36:26.80,1,3622.81389,12722.05097
170,7,2021-07-02 10:36:26.90,1,3622.81386,12722.05095
171,7,2021-07-02 10:36:27.00,1,3622.81385,12722.05095
172,7,2021-07-02 10:36:27.10,1,3622.81403,12722.05113
173,7,2021-07-02 10:36:27.20,1,3622.81419,12722.0512
174,7,2021-07-02 10:36:27.30,1,3622.81458,12722.05141
175,7,2021-07-02 10:36:27.40,1,3622.81473,12722.05131
176,7,2021-07-02 10:36:27.50,1,3622.81486,12722.05139
177,7,2021-07-02 10:36:27.60,1,3622.8149,12722.0514
178,7,2021-07-02 10:36:27.70,1,3622.81505,12722.05153
179,7,2021-07-02 10:36:27.80,1,3622.81505,12722.05159
180,7,2021-07-02 10:36:27.90,1,3622.81508,12722.05172
181,7,2021-07-02 10:36:28.00,1,3622.81511,12722.05176
182,7,2021-07-02 10:36:28.10,1,3622.81517,12722.05177
183,7,2021-07-02 10:36:28.20,1,3622.81522,12722.05168
184,7,2021-07-02 10:36:28.30,1,3622.81546,12722.05172
185,7,2021-07-02 10:36:28.40,1,3622.8156,12722.05194
186,7,2021-07-02 10:36:28.50,1,3622.81572,12722.0517
187,7,2021-07-02 10:36:28.60,1,3622.81584,12722.052
188,7,2021-07-02 10:36:28.70,1,3622.81593,12722.05205
189,7,2021-07-02 10:36:28.80,1,3622.81578,12722.05213
190,7,2021-07-02 10:36:28.90,1,3622.81575,12722.05205
191,7,2021-07-02 10:36:29.00,1,3622.81577,12722.05202
192,7,2021-07-02 10:36:29.10,1,3622.8158,12722.05197
193,7,2021-07-02 10:36:29.20,1,3622.81588,12722.05195
194,7,2021-07-02 10:36:29.30,1,3622.81593,12722.05214
195,7,2021-07-02 10:36:29.40,1,3622.81621,12722.05211
196,7,2021-07-02 10:36:29.50,1,3622.81636,12722.05214
197,7,2021-07-02 10:36:29.60,1,3622.81635,12722.05218
198,7,2021-07-02 10:36:29.70,1,3622.81643,12722.05226
199,7,2021-07-02 10:36:29.80,1,3622.8165,12722.05227
200,7,2021-07-02 10:36:29.90,1,3622.81647,12722.05219
201,7,2021-07-02 10:36:30.00,1,3622.81641,12722.05215
202,7,2021-07-02 10:36:30.10,1,3622.81643,12722.05213
203,7,2021-07-02 10:36:30.20,1,3622.8165,12722.05214
204,7,2021-07-02 10:36:30.30,1,3622.81655,12722.05223
205,7,2021-07-02 10:36:30.40,1,3622.81657,12722.05228
206,7,2021-07-02 10:36:30.50,1,3622.81666,12722.05209
207,7,2021-07-02 10:36:30.60,1,3622.81672,12722.05203
208,7,2021-07-02 10:36:30.70,1,3622.81671,12722.05206
209,7,2021-07-02 10:36:30.80,1,3622.81668,12722.05208
210,7,2021-07-02 10:36:30.90,1,3622.8166,12722.05208
211,7,2021-07-02 10:36:31.00,1,3622.81666,12722.05206
212,7,2021-07-02 10:36:31.10,1,3622.81693,12722.05215
213,7,2021-07-02 10:36:31.20,1,3622.81723,12722.05231
214,7,2021-07-02 10:36:31.30,1,3622.81769,12722.05252
215,7,2021-07-02 10:36:31.40,1,3622.81806,12722.05233
216,7,2021-07-02 10:36:31.50,1,3622.81835,12722.05208
217,7,2021-07-02 10:36:31.60,1,3622.81835,12722.05219
218,7,2021-07-02 10:36:31.70,1,3622.81837,12722.05219
219,7,2021-07-02 10:36:31.80,1,3622.81836,12722.05221
220,7,2021-07-02 10:36:31.90,1,3622.81842,12722.05232
221,7,2021-07-02 10:36:32.00,1,3622.8185,12722.05218
222,7,2021-07-02 10:36:32.10,1,3622.81856,12722.05208
223,7,2021-07-02 10:36:32.20,1,3622.8186,12722.05199
224,7,2021-07-02 10:36:32.30,1,3622.81863,12722.05202
225,7,2021-07-02 10:36:32.40,1,3622.81864,12722.05202
226,7,2021-07-02 10:36:32.50,1,3622.81865,12722.05207
227,7,2021-07-02 10:36:32.60,1,3622.81881,12722.05208
228,7,2021-07-02 10:36:32.70,1,3622.81885,12722.05197
229,7,2021-07-02 10:36:32.80,1,3622.81875,12722.05177
230,7,2021-07-02 10:36:32.90,1,3622.81863,12722.0517
231,7,2021-07-02 10:36:33.00,1,3622.81875,12722.05178
232,7,2021-07-02 10:36:33.10,1,3622.81901,12722.0517
233,7,2021-07-02 10:36:33.20,1,3622.81912,12722.05174
234,7,2021-07-02 10:36:33.30,1,3622.81907,12722.05184
235,7,2021-07-02 10:36:33.40,1,3622.81862,12722.05152
236,7,2021-07-02 10:36:33.50,1,3622.81845,12722.05148
237,7,2021-07-02 10:36:33.60,1,3622.81835,12722.05157
238,7,2021-07-02 10:36:33.70,1,3622.81869,12722.05182
239,7,2021-07-02 10:36:33.80,1,3622.81897,12722.05194
240,7,2021-07-02 10:36:33.90,1,3622.81906,12722.05184
241,7,2021-07-02 10:36:34.00,1,3622.81876,12722.05156
242,7,2021-07-02 10:36:34.10,1,3622.81887,12722.0518
243,7,2021-07-02 10:36:34.20,1,3622.81881,12722.05177
244,7,2021-07-02 10:36:34.30,1,3622.8188,12722.0516
245,7,2021-07-02 10:36:34.40,1,3622.81873,12722.05162
246,7,2021-07-02 10:36:34.50,1,3622.8189,12722.05163
247,7,2021-07-02 10:36:34.60,1,3622.81918,12722.05171
248,7,2021-07-02 10:36:34.70,1,3622.81902,12722.05121
249,7,2021-07-02 10:36:34.80,1,3622.81906,12722.05117
250,7,2021-07-02 10:36:34.90,1,3622.81931,12722.05115
251,7,2021-07-02 10:36:35.00,1,3622.81948,12722.05113
252,7,2021-07-02 10:36:35.10,1,3622.81959,12722.05109
253,7,2021-07-02 10:36:35.20,1,3622.81959,12722.05109
254,7,2021-07-02 10:36:35.30,1,3622.81954,12722.05105
255,7,2021-07-02 10:36:35.40,1,3622.81963,12722.05088
256,7,2021-07-02 10:36:35.50,1,3622.81952,12722.05084
257,7,2021-07-02 10:36:35.60,1,3622.81959,12722.05091
258,7,2021-07-02 10:36:35.70,1,3622.81957,12722.0511
259,7,2021-07-02 10:36:35.80,1,3622.81957,12722.05093
260,7,2021-07-02 10:36:35.90,1,3622.81956,12722.05091
261,7,2021-07-02 10:36:36.00,1,3622.81936,12722.05118
262,7,2021-07-02 10:36:36.10,1,3622.81918,12722.05125
263,7,2021-07-02 10:36:36.20,1,3622.81905,12722.05125
264,7,2021-07-02 10:36:36.30,1,3622.81907,12722.05123
265,7,2021-07-02 10:36:36.40,1,3622.81915,12722.05106
266,7,2021-07-02 10:36:36.50,1,3622.81911,12722.05105
267,7,2021-07-02 10:36:36.60,1,3622.81896,12722.05106
268,7,2021-07-02 10:36:36.70,1,3622.81897,12722.05101
269,7,2021-07-02 10:36:36.80,1,3622.81908,12722.05094
270,7,2021-07-02 10:36:36.90,1,3622.81901,12722.05081
271,7,2021-07-02 10:36:37.00,1,3622.81909,12722.05068
272,7,2021-07-02 10:36:37.10,1,3622.81907,12722.05067
273,7,2021-07-02 10:36:37.20,1,3622.8191,12722.05061
274,7,2021-07-02 10:36:37.30,1,3622.81916,12722.05053
275,7,2021-07-02 10:36:37.40,1,3622.81924,12722.05053
276,7,2021-07-02 10:36:37.50,1,3622.81941,12722.05074
277,7,2021-07-02 10:36:37.60,1,3622.81963,12722.05092
278,7,2021-07-02 10:36:37.70,1,3622.81989,12722.05076
279,7,2021-07-02 10:36:37.80,1,3622.82026,12722.0509
280,7,2021-07-02 10:36:37.90,1,3622.8205,12722.05093
281,7,2021-07-02 10:36:38.00,1,3622.82069,12722.05091
282,7,2021-07-02 10:36:38.10,1,3622.82088,12722.0509
283,7,2021-07-02 10:36:38.20,1,3622.82104,12722.05085
284,7,2021-07-02 10:36:38.30,1,3622.82113,12722.05089
285,7,2021-07-02 10:36:38.40,1,3622.82117,12722.05088
286,7,2021-07-02 10:36:38.50,1,3622.82121,12722.05088
287,7,2021-07-02 10:36:38.60,1,3622.82111,12722.05095
288,7,2021-07-02 10:36:38.70,1,3622.82108,12722.05094
289,7,2021-07-02 10:36:38.80,1,3622.82078,12722.05086
290,7,2021-07-02 10:36:38.90,1,3622.82069,12722.05072
291,7,2021-07-02 10:36:39.00,1,3622.82071,12722.05075
292,7,2021-07-02 10:36:39.10,1,3622.82083,12722.0507
293,7,2021-07-02 10:36:39.20,1,3622.8209,12722.05064
294,7,2021-07-02 10:36:39.30,1,3622.82089,12722.05065
295,7,2021-07-02 10:36:39.40,1,3622.821,12722.05059
296,7,2021-07-02 10:36:39.50,1,3622.82105,12722.05054
297,7,2021-07-02 10:36:39.60,1,3622.82112,12722.05052
298,7,2021-07-02 10:36:39.70,1,3622.82131,12722.0505
299,7,2021-07-02 10:36:39.80,1,3622.82127,12722.0505
300,7,2021-07-02 10:36:39.90,1,3622.82124,12722.05048
301,7,2021-07-02 10:36:40.00,1,3622.82128,12722.05048
302,7,2021-07-02 10:36:40.10,1,3622.82141,12722.05046
303,7,2021-07-02 10:36:40.20,1,3622.82153,12722.05051
304,7,2021-07-02 10:36:40.30,1,3622.8217,12722.05062
305,7,2021-07-02 10:36:40.40,1,3622.82179,12722.05057
306,7,2021-07-02 10:36:40.50,1,3622.82184,12722.05055
307,7,2021-07-02 10:36:40.60,1,3622.82191,12722.05056
308,7,2021-07-02 10:36:40.70,1,3622.82201,12722.05057
309,7,2021-07-02 10:36:40.80,1,3622.82199,12722.05038
310,7,2021-07-02 10:36:40.90,1,3622.82217,12722.05053
311,7,2021-07-02 10:36:41.00,1,3622.82224,12722.05056
312,7,2021-07-02 10:36:41.10,1,3622.82229,12722.0506
313,7,2021-07-02 10:36:41.20,1,3622.82236,12722.05077
314,7,2021-07-02 10:36:41.30,1,3622.82271,12722.05078
315,7,2021-07-02 10:36:41.40,1,3622.82291,12722.05053
316,7,2021-07-02 10:36:41.50,1,3622.82301,12722.05058
317,7,2021-07-02 10:36:41.60,1,3622.82309,12722.05055
318,7,2021-07-02 10:36:41.70,1,3622.82316,12722.05053
319,7,2021-07-02 10:36:41.80,1,3622.82328,12722.05047
320,7,2021-07-02 10:36:41.90,1,3622.82353,12722.05038
321,7,2021-07-02 10:36:42.00,1,3622.82369,12722.05037
322,7,2021-07-02 10:36:42.10,1,3622.82384,12722.05044
323,7,2021-07-02 10:36:42.20,1,3622.82397,12722.05051
324,7,2021-07-02 10:36:42.30,1,3622.82409,12722.0505
325,7,2021-07-02 10:36:42.40,1,3622.82445,12722.05053
326,7,2021-07-02 10:36:42.50,1,3622.82478,12722.05044
327,7,2021-07-02 10:36:42.60,1,3622.82486,12722.05041
328,7,2021-07-02 10:36:42.70,1,3622.82489,12722.05029
329,7,2021-07-02 10:36:42.80,1,3622.82496,12722.05032
330,7,2021-07-02 10:36:42.90,1,3622.82497,12722.05031
331,7,2021-07-02 10:36:43.00,1,3622.82503,12722.05034
332,7,2021-07-02 10:36:43.10,1,3622.82513,12722.05016
