,괜찮,조용,깔끔,적당,깡패,굉장,아담,완벽,아기자기,고급,최고,세련,만족,아늑,훌륭,한적하다,한적,좁다,예쁘,이쁘,짱,심쿵,따뜻,깨끗,독특,매력,모던,취향저격,맘,마음,클래식,아름,인상적,귀엽,포근,여유,어수선하다,부조화,나쁘다,바쁘다,이상하다,촌스럽다,별로,부담스럽다,시끄럽,복잡,어둡다,불편,과대,애매,불쾌
0,0.142883026457891,0.007223377410732046,0.03681394177986278,0.016631137617638042,0.007223377410732046,0.026644727535073614,0.007223377410732046,0.007223377410732046,0.007223377410732046,0.021216756824258193,0.03146271616504627,0.007223377410732046,0.03616192951455263,0.011799661360340902,0.031305937406735464,0.007223377410732046,0.007223377410732046,0.02661496480065305,0.04137967146018205,0.016570558103711244,0.007223377410732046,0.007223377410732046,0.021656921889581782,0.021536624042036698,0.021212046908042452,0.01650933882968987,0.021156094415361575,0.007223377410732046,0.04131809826149617,0.021435977679611463,0.007223377410732046,0.007223377410732046,0.007223377410732046,0.007223377410732046,0.007223377410732046,0.01155682784097006,0.012047597328146727,0.016745070864608275,0.05642162330697577,0.031079043460797172,0.011783314889462026,0.007223377410732046,0.24396570218272323,0.01177515014797945,0.031073598495087406,0.007223377410732046,0.011766991063903491,0.03638053086925731,0.026678638441526428,0.011604991420702713,0.007223377410732046
1,0.10773986501830578,0.04112551136555099,0.0663895691276385,0.08226245398404186,0.010810286285260649,0.04632038319012645,0.00847427957193867,0.035909923020417824,0.010834336032005995,0.036117937876854724,0.08200274801114843,0.005822303014003322,0.12000266848362691,0.013148452942603962,0.06675266985746969,0.013309850044126173,0.013309850044126173,0.03363602259603399,0.04112564550817593,0.005973555647898015,0.013453653940813185,0.0036441691470698594,0.023284120241861814,0.010926264231539612,0.01585180997903873,0.025983951060084873,0.0036441691470698594,0.0036441691470698594,0.033910819340540105,0.03640818908497694,0.010804484889709512,0.0059240750780166496,0.0036441691470698594,0.023498230826579775,0.0036441691470698594,0.008393640869747632,0.010833771404450198,0.0036441691470698594,0.025858138231924385,0.008499021413836546,0.01836016764005188,0.0036441691470698594,0.05166430146898267,0.01071554686903493,0.0036441691470698594,0.0036441691470698594,0.005834422749532474,0.033441268285762674,0.0036441691470698594,0.013152123752243726,0.005903579335258751
