,좋,친절,괜찮,최고,빠르,짱,훌륭,추천,감사,구수,최상,대박,훈훈,특별,개이득,만족,세련,감동,스윗,센스,청결하다,자부심,아쉽,최악,나쁘다,느리,빡치다,비추,별로,그냥,낙제,엉망,실망,불친절,문제,컴플레인,거지,그닥,그다지,구려,불편,엉성,헬,개판,의외의,불통,,불친절하다,똑바로,싸가지,지나치다,분하다,민망하다,잃다
0,0.09282161991396677,0.12157257791671268,0.14210126488928046,0.031253498784541624,0.007243700131655573,0.007243700131655573,0.03157461982639851,0.026525108355155706,0.016436698879851518,0.007243700131655573,0.007243700131655573,0.016552750398080688,0.007243700131655573,0.04659695394585572,0.007243700131655573,0.036265285191446985,0.007243700131655573,0.016658748018048154,0.007243700131655573,0.016674869457874206,0.011767425580846166,0.007243700131655573,0.11187628332441131,0.03666617080555905,0.056745246489233105,0.011686142034952086,0.011589342573846048,0.03191282249879588,0.24305179986660724,0.21907388934948469,0.007243700131655573,0.011857490636890407,0.08663947426122191,0.061391148240231674,0.031661314953388336,0.007243700131655573,0.011686142034952086,0.026265527409854696,0.021854351665693023,0.016373601680639012,0.03654941174498269,0.007243700131655573,0.011873940008498503,0.016656560300550065,0.007243700131655573,0.007243700131655573,0.9927511071185499,0.05653622000678341,0.007243700131655573,0.007243700131655573,0.021670186271690872,0.03672964275950263,0.01170235370223364,0.021544693948845228
1,0.13009699432883723,0.11024403519189216,0.10772268399651572,0.08194639378073158,0.010987909745344441,0.01322723646277275,0.06626793106692756,0.11787278164039228,0.008267715085069726,0.0036389866218408218,0.008281022827564847,0.008138539237731484,0.0036389866218408218,0.04115626578155403,0.0036389866218408218,0.12055377334613832,0.005826125373127533,0.01826482638283285,0.0036389866218408218,0.015763983197229287,0.0036389866218408218,0.010718938763569913,0.09728748012459808,0.0036389866218408218,0.02609884417746775,0.008292190929535826,0.005895183608383307,0.008345064845970458,0.05152031720142853,0.08976583509650013,0.0036389866218408218,0.0036389866218408218,0.013319153363650586,0.005838253065298834,0.01085464431709735,0.0036389866218408218,0.005948544651853567,0.01332024083685413,0.005981622012644064,0.0036389866218408218,0.03349528009240248,0.0036389866218408218,0.0036389866218408218,0.0036389866218408218,0.0036389866218408218,0.0036389866218408218,0.9963603586642665,0.005838253065298834,0.0036389866218408218,0.0036389866218408218,0.008361886857001571,0.05855041755691675,0.0036389866218408218,0.0036389866218408218
