,괜찮,착하다,저렴,적당,싸다,좋다,합리적,훌륭,최고,만족,마음,든든,알맞다,무난,괜춘,최상,낮,많,푸짐,괜찮다,넉넉,충분,비싸,있다,나쁘,사악,비효율,높다,부담,아쉽,별로,그닥,그다지,쎄,높,거품,눈물,부족,적다,작다,다소
0,0.14281471929942605,0.007227365523605661,0.026461797275224654,0.016443675314601846,0.11224164956022885,0.03629340149351153,0.007227365523605661,0.031246446302151863,0.03168431119814208,0.036475240106173874,0.02175149769417166,0.007227365523605661,0.007227365523605661,0.04150282189050525,0.007227365523605661,0.007227365523605661,0.03146197980237021,0.1430161995842199,0.007227365523605661,0.14281471929942605,0.007227365523605661,0.026375505875754653,0.10713243774183834,0.289766135997041,0.05718259302378664,0.007227365523605661,0.007227365523605661,0.07651406699488356,0.011855378843556886,0.11279005027211957,0.24346097330356148,0.026459679948699306,0.021568491318175984,0.036620779365796885,0.08161177213976051,0.01658924902031555,0.016544403945795,0.03638237618726597,0.06715098011480924,0.03163370066022245,0.026430758731048814
1,0.10745296785634287,0.02615180786104326,0.04142066500524903,0.08194589804319426,0.09231310483253892,0.005926444317572531,0.0036431004943218055,0.0671186157116681,0.08235573487453908,0.12050669553474808,0.03610975420342227,0.005988384233214452,0.010966719036111908,0.03628137241240862,0.008347178615589097,0.008377694668218553,0.018539218645841928,0.14566331125510973,0.0036431004943218055,0.10745296785634287,0.010755927773260092,0.05134430133332724,0.06675727759816585,0.6321607167541884,0.025916922390685958,0.0036431004943218055,0.0036431004943218055,0.04117291003732684,0.023430976964446317,0.09745201330602343,0.05140789663304936,0.0134109052596007,0.0058936720801287595,0.016059344545298924,0.04117291003732684,0.008394372475651411,0.010803005370373101,0.026005792349067993,0.08240207514117871,0.03875800510986874,0.023438629081851712
