,맛있다,고급스럽다,정말,고소,부드럽,신선,촉촉,싱싱,정갈,존맛,그리움,만족,풍부,바삭,신선하다,담백,즐기다,추천,건강하다,달콤,맛없다,불호,노맛,심각,없다,평범,찝찝하다,싱겁,느끼다하다,짜다,상해,상하다,느끼다,딱딱하다,차갑다,퍽퍽해,퍽퍽,모르다,아쉽다,버리다,무난,들쭉날쭉,싫어
0,0.29057789036773274,0.007230686382692704,0.16332035962446917,0.021405819168877512,0.04653624799815103,0.011697534701626473,0.007230686382692704,0.007230686382692704,0.007230686382692704,0.011568521613265338,0.007230686382692704,0.03635836170340158,0.007230686382692704,0.031980899692540005,0.007230686382692704,0.007230686382692704,0.016405236975695226,0.02613677654278196,0.007230686382692704,0.01675127282819316,0.07206857796988875,0.01660773908877885,0.011860826200887,0.012118444327030188,0.3401737120788626,0.10153550278777103,0.011803416502631042,0.01661424917109036,0.007230686382692704,0.12271908583482176,0.011754429409816186,0.011803416502631042,0.07163494415239702,0.04654150844260417,0.021501504835470767,0.016635563334697016,0.06220360734867138,0.15387842965884932,0.11214996007239547,0.0470997507638684,0.04144448115634068,0.011665147168237284,0.016780439432941954
1,0.6297074683050655,0.0182069973271657,0.2007132213990827,0.0588590674617152,0.10768866575213612,0.05890794918775988,0.0338345502648691,0.013359654784031508,0.018434390194363232,0.018546569363124873,0.008303457181951138,0.12021355112922215,0.010760622028344711,0.04865211495546283,0.053908777684317066,0.030935200494270104,0.05114371358017581,0.1182965615873098,0.018544501269268186,0.025901526899516532,0.0059292718591339565,0.01587126116823527,0.0036423131048272986,0.0036423131048272986,0.24219704634540992,0.01604534106672509,0.005884235331706068,0.006007875624186567,0.0036423131048272986,0.05649178859027269,0.0036423131048272986,0.01829975611991507,0.07693377562793899,0.013249245344366167,0.015850537661288897,0.0036423131048272986,0.008251276901960479,0.056543268926386364,0.09759126538620513,0.041456197213931616,0.036773217087618805,0.0036423131048272986,0.018324517755078585
